"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","VULNERABLE_ROAD_USER_COUNT","VULNERABLE_ROAD_USER_DEATH_COUNT","VULNERABLE_ROAD_USER_SER_INJ_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2021065438","2137","1","0","0","0","0","0","0","0","0","1","0","","67","7","2021","7","39.957179","-75.156642","2119","6","0","0","1","0","0","0","0","0","","0","0","0","21","3","1","N","0","1","39 57:25.844","4","0","75 09:23.912","3","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","2158.0","1","N","N","N","0","","1","0","1","0","0","N","2117","2","1","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021089525","302","1","0","0","0","0","0","0","0","0","7","0","","67","9","2021","2","40.03172","-75.053316","301","6","0","0","0","0","0","0","0","0","","0","0","0","2","3","0","","5","1","40 01:54.191","2","0","75 03:11.938","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","3.0","330.0","1","N","N","N","0","","0","0","0","3","2","N","255","1","0","0","0","0","0","0","2","0","1","0","0","0","3","03","","N","","","","","","","","","",""
"2021069906","1420","0","0","0","0","0","0","0","0","0","4","0","","67","7","2021","1","40.049047","-75.142445","1420","6","0","0","0","0","0","0","1","0","","0","0","0","14","1","1","","2","0","40 02:56.568","","0","75 08:32.803","4","0","0","1","67301","0","0","0","N","0","0","0","2","67301","1","","1.0","","1","N","N","N","0","","0","0","1","3","3","","1400","2","1","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021064282","1645","2","0","0","0","0","0","0","0","0","4","0","","67","7","2021","6","39.942633","-75.231427","1639","6","0","0","0","0","0","1","0","0","","0","0","0","9","1","1","","1","0","39 56:33.478","","0","75 13:53.137","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","3","3","","930","2","1","0","0","0","0","0","2","0","2","0","0","0","4","04","","N","","","","","","","","","",""
"2021063588","2236","1","0","0","0","0","0","0","0","0","1","0","","67","7","2021","2","39.911694","-75.166389","2234","6","0","0","0","0","0","0","1","0","","0","0","0","22","3","0","N","0","1","39 54:42.100","4","3","75 09:59.000","0","0","0","0","67301","0","0","0","N","0","0","0","6","67501","0","","1.0","2300.0","1","N","N","N","1","","0","0","1","0","0","N","2236","3","0","0","0","0","0","0","2","0","3","0","0","0","3","","","N","","","","","","","","","",""
"2021064170","1230","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","1","39.905639","-75.175419","1225","6","0","0","0","0","0","1","0","0","","0","0","0","12","1","0","N","0","0","39 54:20.300","","7","75 10:31.510","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","1","0","0","","1216","2","0","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021064169","1844","1","0","0","0","0","0","0","0","0","8","0","","67","7","2021","6","39.928253","-75.178658","1842","6","0","0","0","0","0","0","0","0","","0","0","0","18","1","1","N","0","0","39 55:41.710","","0","75 10:43.170","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","0","0","","1840","2","1","0","0","0","0","0","2","0","1","1","0","0","3","","","N","","","","","","","","","",""
"2021080477","1300","2","0","0","0","0","0","0","0","0","4","0","","67","7","2021","6","39.971504","-75.21187","1300","6","0","0","0","0","0","0","0","0","","0","0","0","12","1","0","","2","0","39 58:17.414","","0","75 12:42.731","9","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","Y","0","","0","0","0","3","2","","1230","2","0","0","0","0","0","1","2","0","2","0","0","0","4","","","N","","","","","","","","","",""
"2021069734","45","1","0","0","0","0","0","0","0","0","7","0","","67","7","2021","1","40.054588","-75.072071","40","6","0","0","0","0","0","0","0","0","","0","0","0","0","3","0","N","0","0","40 03:16.517","","0","75 04:19.456","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","4.0","","1","N","N","N","0","","0","0","0","0","0","","35","1","0","0","0","0","0","0","2","0","1","0","0","0","3","03","","N","","","","","","","","","",""
"2021064338","1138","3","0","0","0","0","0","0","0","0","4","0","","67","6","2021","3","40.000185","-75.129436","1135","6","0","0","0","0","0","0","0","0","","0","0","0","11","1","2","","1","1","40 00:00.666","4","0","75 07:45.969","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","1145.0","1","N","N","N","0","","2","0","0","3","3","N","1101","3","2","2","0","0","0","0","2","0","3","0","0","0","7","03","","N","","","","","","","","","",""
"2021089613","1445","0","0","0","0","0","0","0","0","0","8","0","","67","9","2021","4","39.949632","-75.160384","1442","6","0","0","0","0","0","0","0","0","","0","0","0","13","1","1","","1","0","39 56:58.675","","0","75 09:37.383","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","3","2","","1345","2","1","0","0","0","0","1","2","1","1","1","0","0","3","03","","N","","","","","","","","","",""
"2021064390","1931","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","6","40.026137","-75.127922","1931","6","0","0","0","0","0","0","0","0","","0","0","0","15","1","0","","2","0","40 01:34.093","","0","75 07:40.519","9","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","99","N","N","N","1","","0","0","0","3","3","","1530","3","0","1","0","0","0","2","2","0","3","0","0","0","99","","","N","","","","","","","","","",""
"2021065460","2121","1","0","0","0","0","0","0","0","0","1","0","","67","7","2021","2","39.972419","-75.193534","2119","6","0","0","0","0","0","0","0","0","","0","0","0","20","3","0","N","0","0","39 58:20.708","","0","75 11:36.721","0","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1.0","","1","N","N","N","0","","0","0","1","0","0","","2048","2","0","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021069816","1349","2","0","0","0","0","0","0","0","0","4","0","","67","7","2021","2","39.919855","-75.227538","1347","6","0","0","0","0","0","0","0","0","","0","0","0","13","1","0","","1","0","39 55:11.478","","0","75 13:39.136","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","1","3","2","","1338","3","0","2","0","0","0","0","2","0","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021069807","1203","0","0","0","0","0","0","0","0","0","4","0","","67","7","2021","5","39.945271","-75.170114","1203","6","0","0","0","0","0","0","1","0","","0","0","0","12","1","0","","1","0","39 56:42.977","","0","75 10:12.411","0","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","0","0","2","3","2","","1203","2","0","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021088621","1919","2","0","0","0","0","0","0","0","0","5","0","","67","8","2021","6","39.991031","-75.086284","1844","6","0","0","0","0","0","0","0","1","","0","0","0","18","1","1","N","0","1","39 59:27.711","1","0","75 05:10.624","8","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","2000.0","1","N","N","N","0","","0","0","1","0","0","N","1844","3","1","0","0","0","1","0","2","0","3","0","0","0","3","","","N","","","","","","","","","",""
"2021060655","1812","0","0","0","0","0","0","0","0","0","7","0","","67","6","2021","4","39.984096","-75.15448","1810","6","0","0","0","0","0","0","1","0","","0","0","0","18","1","1","N","0","1","39 59:02.745","1","0","75 09:16.127","8","0","0","0","67301","0","0","0","N","0","0","0","1","67505","0","","4.0","1900.0","1","N","N","N","0","","0","0","1","0","0","Y","1809","1","1","0","0","0","1","0","2","0","1","0","0","0","3","03","","N","","","","","","","","","",""
"2021089746","920","1","0","0","0","0","0","0","0","0","1","1","","67","9","2021","7","39.938417","-75.171219","920","6","0","0","0","0","0","1","0","0","","0","1","0","9","1","1","N","0","0","39 56:18.300","","0","75 10:16.390","8","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","0","0","0","","900","2","1","0","0","0","1","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021089524","50","0","0","0","0","0","0","0","0","0","4","0","","67","9","2021","2","40.02744","-75.062499","47","6","0","0","0","0","0","0","0","0","","0","0","0","0","3","1","","1","0","40 01:38.783","","0","75 03:44.998","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","5.0","","1","N","N","N","0","","1","0","2","3","2","","47","2","1","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021058743","1409","0","0","0","0","0","0","0","0","0","8","0","","67","6","2021","4","40.019058","-75.152433","1401","6","0","0","0","0","0","0","0","0","","0","0","0","13","1","1","N","0","0","40 01:08.610","","0","75 09:08.760","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","1","0","0","","1340","2","1","0","0","0","0","0","2","0","1","1","0","0","3","","","N","","","","","","","","","",""
"2021070474","1428","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","1","39.9891","-75.165392","1428","6","0","0","0","0","0","1","0","0","","0","0","0","14","1","1","","1","0","39 59:20.759","","0","75 09:55.412","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","1","0","1","1","2","","1428","2","1","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021090094","730","1","0","0","0","0","0","0","0","0","4","0","","67","9","2021","6","39.975105","-75.141249","722","6","0","0","0","0","0","0","0","0","","0","0","0","7","5","0","","1","0","39 58:30.378","","0","75 08:28.496","0","0","0","0","67301","0","0","0","N","0","0","0","0","67301","0","","1.0","","1","N","N","N","0","","0","0","1","0","0","","700","2","0","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021069918","1313","2","0","0","0","0","0","0","0","0","1","0","","67","7","2021","4","40.004793","-75.177672","1304","6","0","0","0","0","0","0","0","0","","0","0","0","12","1","1","N","0","0","40 00:17.253","","0","75 10:39.620","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","1","0","1","0","0","","1236","3","1","0","0","0","0","2","2","0","3","0","0","0","3","","","N","","","","","","","","","",""
"2021064328","2047","1","0","0","0","0","0","0","0","0","6","0","","67","7","2021","7","39.993783","-75.162047","2050","6","0","0","0","0","0","1","0","0","","0","0","0","20","1","2","N","0","0","39 59:37.620","","0","75 09:43.370","4","0","0","0","67301","0","0","0","N","0","0","0","2","67301","1","","1.0","","9","N","N","N","0","","0","0","1","0","0","","2047","2","2","1","0","0","1","0","2","0","2","0","0","0","7","04","","N","","","","","","","","","",""
"2021063911","1353","0","0","0","0","0","0","0","0","0","4","0","","67","7","2021","7","39.95044","-75.192585","1350","6","0","0","0","0","0","0","0","0","","0","0","0","13","1","0","","1","2","39 57:01.584","4","0","75 11:33.305","0","0","0","0","67301","0","0","0","N","0","0","0","3","67504","0","","1.0","1425.0","1","N","N","N","0","","0","0","2","3","2","Y","1348","2","0","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021083692","2022","0","0","0","0","0","0","0","0","0","4","0","","67","8","2021","3","39.883695","-75.251582","2022","6","0","0","0","0","0","0","0","0","","0","0","0","20","3","1","","2","0","39 53:01.302","","2","75 15:05.694","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","1","","1","0","1","3","2","","2000","2","1","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021084769","308","0","0","0","0","0","0","0","0","0","1","1","","67","9","2021","5","40.054618","-75.12495","259","6","0","0","0","0","0","0","0","0","","0","1","0","2","3","1","N","0","0","40 03:16.625","","0","75 07:29.820","3","0","0","0","67301","1","0","0","N","1","0","0","3","67301","0","","5.0","","9","N","N","N","0","","1","0","0","3","2","","250","3","1","0","0","0","0","0","2","1","2","1","0","0","3","03","","N","","","","","","","","","",""
"2021057118","2237","1","0","0","1","0","0","0","0","0","8","0","","67","6","2021","6","39.927855","-75.237036","2237","6","0","0","0","0","0","0","0","0","","0","0","0","22","3","1","","1","2","39 55:40.278","5","0","75 14:13.330","8","0","0","0","67301","1","0","0","N","0","0","0","2","67301","0","","1.0","125.0","1","N","N","N","0","","0","0","0","3","2","Y","2237","2","1","0","0","0","1","0","2","0","1","1","0","0","3","03","","N","","","","","","","","","",""
"2021070385","1927","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","4","40.079595","-75.026531","1923","6","0","0","0","0","1","0","0","0","","0","0","0","19","1","2","N","0","0","40 04:46.541","","7","75 01:35.510","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","1","","1.0","","1","N","N","N","0","","1","0","1","3","3","","1915","2","2","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021064234","846","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","6","39.918211","-75.208835","843","6","0","0","0","0","0","0","0","0","","0","0","0","4","3","3","","2","0","39 55:05.558","","7","75 12:31.805","2","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","99","N","N","N","1","","1","2","0","3","2","","440","2","3","1","0","1","0","0","2","0","2","0","0","0","4","04","","N","","","","","","","","","",""
"2021094437","2050","1","0","0","0","0","0","0","0","0","1","0","","67","10","2021","2","39.967069","-75.20865","2049","6","0","0","0","0","0","0","0","0","","1","0","0","20","3","0","N","0","2","39 58:01.449","6","0","75 12:31.140","1","1","0","1","67301","0","0","0","N","0","0","0","1","67301","0","2","6.0","2150.0","1","N","N","N","0","0","0","0","0","0","0","Y","2048","2","0","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021061258","835","2","0","0","0","0","0","0","0","0","4","0","","67","7","2021","6","40.001316","-75.15073","830","6","0","0","0","0","0","1","0","0","","0","0","0","8","1","2","","1","0","40 00:04.739","","0","75 09:02.627","3","0","0","0","67301","0","0","0","N","0","0","0","2","67505","0","","1.0","","1","N","N","N","0","","2","0","0","3","2","","830","2","2","1","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021057169","255","1","0","0","0","0","0","0","0","0","4","0","","67","6","2021","7","40.027194","-75.151242","253","6","0","0","0","0","0","0","0","0","","0","0","0","2","3","0","","1","0","40 01:37.898","","0","75 09:04.471","9","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","9","N","N","N","0","","0","0","1","3","2","","240","2","0","0","0","0","0","1","2","0","2","0","0","0","7","07","","N","","","","","","","","","",""
"2021090553","1908","3","0","0","0","0","0","0","0","0","1","0","","67","9","2021","3","39.948323","-75.186455","1855","6","0","0","0","0","0","0","0","0","","0","0","0","18","1","0","N","0","1","39 56:53.962","3","0","75 11:11.237","9","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1.0","1917.0","1","N","N","N","0","","0","0","0","0","0","N","1852","4","0","0","0","0","0","1","2","0","4","0","0","0","3","","","N","","","","","","","","","",""
"2021058648","251","2","0","0","0","0","0","0","0","0","5","0","","67","6","2021","5","39.921651","-75.170206","250","6","0","0","0","0","0","0","0","0","","0","0","0","2","3","0","N","0","0","39 55:17.944","","0","75 10:12.743","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6.0","","1","N","N","N","0","","0","0","1","0","0","","240","3","0","0","0","0","0","0","2","0","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021090499","400","2","0","0","0","0","0","0","0","0","1","0","","67","6","2021","6","40.056814","-75.047008","355","6","0","0","0","0","0","1","0","0","","0","0","0","3","3","2","","1","1","40 03:24.532","2","0","75 02:49.228","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","1","","1.0","430.0","1","N","N","N","1","","1","0","0","3","2","N","352","3","2","0","0","0","0","0","2","0","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021088096","515","1","0","0","0","0","0","0","0","0","4","1","","67","9","2021","7","40.019505","-75.149008","500","6","0","0","0","0","0","0","0","0","","0","1","0","4","3","1","","2","0","40 01:10.218","","0","75 08:56.428","4","0","0","0","67301","0","0","0","N","0","0","0","2","67301","1","","1.0","","1","N","N","N","0","","0","0","0","3","2","","445","2","1","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021085380","232","5","0","0","0","0","0","0","0","0","1","0","","67","8","2021","3","40.012043","-75.060168","223","6","0","0","0","0","0","0","1","0","","0","0","0","2","3","1","N","0","1","40 00:43.355","2","0","75 03:36.606","3","0","0","0","67301","0","0","0","N","0","0","0","6","68K01","0","","1.0","30.0","1","N","N","N","0","","1","0","0","0","0","N","223","5","1","0","0","0","0","0","2","0","5","0","0","0","3","03","","N","","","","","","","","","",""
"2021063364","2050","0","0","0","0","0","0","0","0","0","4","0","","67","7","2021","5","39.986524","-75.157896","2045","6","0","0","0","0","0","1","0","0","","0","0","0","20","3","2","","1","2","39 59:11.485","7","0","75 09:28.427","8","0","0","0","67301","0","0","0","N","0","0","0","4","67505","0","","1.0","2150.0","1","N","N","Y","0","","0","0","2","3","2","Y","2045","2","2","0","0","0","2","2","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021058618","1037","0","0","0","0","0","0","0","0","0","1","0","","67","6","2021","5","39.983858","-75.097189","1020","6","0","0","0","0","0","0","0","0","","0","0","0","10","1","0","N","0","2","39 59:01.890","2","3","75 05:49.881","0","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1.0","1050.0","1","N","N","N","1","","0","0","1","0","0","N","1018","2","0","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021088343","1932","1","0","0","0","0","0","0","0","0","8","0","","67","9","2021","6","40.084398","-75.024838","1920","6","0","0","0","0","0","0","0","0","","0","0","0","19","3","1","N","0","0","40 05:03.832","","7","75 01:29.416","8","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","6.0","","1","N","N","N","0","","0","0","0","0","0","","1919","2","1","1","0","0","1","0","2","0","1","1","0","0","3","03","","N","","","","","","","","","",""
